applicant_id,site,female,age,education_years,employed_baseline,earnings_baseline
JB002395,D,0,34,18,0,0
JB002396,D,0,32,18,0,0
JB002397,D,0,20,15,0,0
JB002398,D,1,44,12,1,2299
JB002399,D,0,53,9,1,2195
JB002400,D,1,30,9,0,0
JB002401,E,1,41,15,1,2916
JB002402,E,1,54,18,1,3351
JB002403,E,0,29,10,1,2304
JB002404,E,1,46,9,0,0
JB002405,E,0,53,11,1,2896
JB002406,E,0,23,12,0,0
JB002407,E,0,23,17,0,0
JB002408,E,1,38,16,1,3063
JB002409,E,1,51,13,1,2287
JB002410,E,1,31,10,0,0
JB002411,E,0,55,11,1,2170
JB002412,E,1,25,13,1,2069
JB002413,E,0,49,17,1,3106
JB002414,E,1,50,12,0,0
JB002415,E,0,32,11,1,1619
JB002416,E,0,19,12,1,2295
JB002417,E,0,28,11,0,0
JB002418,E,1,47,15,1,2792
JB002419,E,0,19,10,0,0
JB002420,E,1,43,9,1,2289
JB002421,E,1,28,14,1,2654
JB002422,E,0,37,15,0,0
JB002423,E,0,49,13,1,2503
JB002424,E,1,25,12,1,1627
JB002425,E,1,27,15,0,0
JB002426,E,0,19,14,1,2188
JB002427,E,1,19,9,0,0
JB002428,E,1,38,14,0,0
JB002429,E,1,29,18,1,2707
JB002430,E,1,30,14,1,2551
JB002431,E,0,31,18,1,3242
JB002432,E,0,24,15,1,2770
JB002433,E,1,39,13,1,2595
JB002434,E,1,20,14,1,2702
JB002435,E,1,43,15,0,0
JB002436,E,0,25,10,1,2073
JB002437,E,1,33,18,1,2540
JB002438,E,0,54,18,1,2787
JB002439,E,0,36,17,0,0
JB002440,E,1,28,10,1,1960
JB002441,E,1,39,10,1,2364
JB002442,E,0,47,15,1,2310
JB002443,E,0,30,16,1,2678
JB002444,E,1,30,13,0,0
JB002445,E,1,47,17,1,2815
JB002446,E,0,38,15,1,3065
JB002447,E,0,48,9,1,1674
JB002448,E,0,25,10,0,0
JB002449,E,0,43,16,0,0
JB002450,E,1,40,9,1,1681
JB002451,E,1,36,13,0,0
JB002452,E,1,46,17,1,2914
JB002453,E,1,30,12,0,0
JB002454,E,1,41,13,1,2889
JB002455,E,0,48,16,0,0
JB002456,E,1,36,11,1,2072
JB002457,E,1,22,13,1,2300
JB002458,E,1,55,11,0,0
JB002459,E,0,27,17,0,0
JB002460,E,1,26,11,1,1823
JB002461,E,1,23,14,1,2285
JB002462,E,1,51,18,0,0
JB002463,E,0,20,15,1,2357
JB002464,E,0,36,15,1,2492
JB002465,E,0,48,11,0,0
JB002466,E,0,48,15,1,2551
JB002467,E,1,20,12,1,1614
JB002468,E,0,49,11,1,2289
JB002469,E,1,46,11,1,2195
JB002470,E,1,28,16,1,2243
JB002471,E,1,47,16,1,2512
JB002472,E,1,50,10,1,2584
JB002473,E,0,37,15,1,2983
JB002474,E,0,35,11,1,2015
JB002475,E,1,35,10,0,0
JB002476,E,0,23,14,1,2287
JB002477,E,0,34,13,1,2304
JB002478,E,0,23,9,1,2122
JB002479,E,0,32,16,0,0
JB002480,E,1,50,16,1,3346
JB002481,E,0,46,15,0,0
JB002482,E,1,36,17,1,2502
JB002483,E,1,50,11,1,2663
JB002484,E,1,23,13,1,2583
JB002485,E,1,23,14,0,0
JB002486,E,0,29,13,0,0
JB002487,E,1,30,18,0,0
JB002488,E,1,26,17,1,2229
JB002489,E,0,38,17,1,2874
JB002490,E,1,22,17,1,2307
JB002491,E,1,46,15,1,3204
JB002492,E,1,38,10,1,2125
JB002493,E,1,39,12,0,0
JB002494,E,0,47,16,1,3019
JB002495,E,0,26,13,0,0
JB002496,E,0,53,16,0,0
JB002497,E,1,49,17,1,3288
JB002498,E,0,37,9,0,0
JB002499,E,1,41,9,0,0
JB002500,E,1,27,10,0,0
JB002501,E,1,53,11,1,2342
JB002502,E,0,42,10,1,2089
JB002503,E,0,54,12,1,2768
JB002504,E,1,26,11,0,0
JB002505,E,0,34,14,1,2916
JB002506,E,1,44,18,1,2624
JB002507,E,0,46,10,0,0
JB002508,E,0,30,10,0,0
JB002509,E,0,52,16,1,2690
JB002510,E,1,35,14,1,2817
JB002511,E,1,46,10,0,0
JB002512,E,1,33,18,1,3206
JB002513,E,0,43,12,0,0
JB002514,E,0,22,14,1,2573
JB002515,E,0,54,15,1,2760
JB002516,E,0,47,15,1,2539
JB002517,E,0,37,9,0,0
JB002518,E,1,40,18,1,2883
JB002519,E,0,46,13,1,2385
JB002520,E,1,47,13,1,2539
JB002521,E,1,50,11,0,0
JB002522,E,1,37,11,0,0
JB002523,E,1,32,10,0,0
JB002524,E,0,26,14,1,2260
JB002525,E,1,19,17,0,0
JB002526,E,0,38,9,0,0
JB002527,E,1,40,14,1,2917
JB002528,E,1,53,13,1,2488
JB002529,E,0,42,9,1,2399
JB002530,E,0,51,17,0,0
JB002531,E,0,23,13,1,2352
JB002532,E,1,42,17,1,2975
JB002533,E,1,22,17,1,3045
JB002534,E,0,38,10,0,0
JB002535,E,1,51,14,0,0
JB002536,E,1,39,18,1,3323
JB002537,E,0,25,18,1,3026
JB002538,E,0,27,13,1,2367
JB002539,E,1,32,14,1,2110
JB002540,E,1,35,15,1,2973
JB002541,E,0,33,15,0,0
JB002542,E,0,25,11,0,0
JB002543,E,0,19,14,0,0
JB002544,E,1,36,12,1,2327
JB002545,E,0,40,12,1,2629
JB002546,E,0,28,18,1,3216
JB002547,E,1,48,15,1,2980
JB002548,E,1,35,16,1,2969
JB002549,E,0,34,10,0,0
JB002550,E,0,38,15,1,3061
JB002551,E,1,26,14,1,2073
JB002552,E,0,47,12,0,0
JB002553,E,1,38,16,0,0
JB002554,E,1,20,11,1,2356
JB002555,E,0,43,11,1,2581
JB002556,E,1,24,17,0,0
JB002557,E,0,30,10,1,2131
JB002558,E,0,47,12,0,0
JB002559,E,1,51,17,1,3016
JB002560,E,1,45,12,1,2716
JB002561,E,1,44,17,0,0
JB002562,E,1,43,16,1,2808
JB002563,E,0,22,12,1,2365
JB002564,E,0,33,9,0,0
JB002565,E,1,41,13,0,0
JB002566,E,0,40,12,0,0
JB002567,E,0,48,11,0,0
JB002568,E,1,44,18,1,3057
JB002569,E,1,29,14,1,1997
JB002570,E,0,35,13,0,0
JB002571,E,1,40,17,1,2577
JB002572,E,0,33,14,1,2452
JB002573,E,1,39,13,1,2172
JB002574,E,0,24,17,1,3024
JB002575,E,1,25,11,0,0
JB002576,E,0,47,16,1,2427
JB002577,E,1,35,17,0,0
JB002578,E,0,38,13,0,0
JB002579,E,1,24,12,1,1836
JB002580,E,1,44,12,1,2209
JB002581,E,0,43,9,0,0
JB002582,E,0,50,10,0,0
JB002583,E,1,38,15,0,0
JB002584,E,1,48,16,1,3061
JB002585,E,1,45,13,0,0
JB002586,E,1,45,16,1,3137
JB002587,E,0,42,16,0,0
JB002588,E,1,22,10,1,1516
JB002589,E,1,50,12,0,0
JB002590,E,0,26,9,0,0
JB002591,E,0,40,9,1,2192
JB002592,E,1,31,13,1,2643
JB002593,E,0,35,9,0,0
JB002594,E,1,22,10,0,0
JB002595,E,1,37,9,1,2199
JB002596,E,1,33,15,1,2228
JB002597,E,0,45,17,1,3256
JB002598,E,0,20,18,1,2212
JB002599,E,1,50,11,1,2574
JB002600,E,1,41,17,1,3314
JB002601,E,0,41,16,1,3002
JB002602,E,0,22,12,1,1985
JB002603,E,1,47,17,1,3427
JB002604,E,1,21,12,0,0
JB002605,E,1,44,11,1,2259
JB002606,E,1,50,10,0,0
JB002607,E,0,37,16,1,2319
JB002608,E,0,45,18,0,0
JB002609,E,1,54,17,1,3502
JB002610,E,0,21,17,1,2600
JB002611,E,0,41,17,1,2770
JB002612,E,1,28,13,0,0
JB002613,E,1,48,12,0,0
JB002614,E,1,43,15,1,2257
JB002615,E,1,20,18,1,2440
JB002616,E,1,52,18,0,0
JB002617,E,0,29,11,0,0
JB002618,E,1,48,10,1,1994
JB002619,E,0,26,17,1,2644
JB002620,E,0,27,11,1,2457
JB002621,E,1,32,15,1,2741
JB002622,E,1,26,13,1,1749
JB002623,E,0,54,10,1,1948
JB002624,E,1,51,14,1,2351
JB002625,E,1,38,10,0,0
JB002626,E,0,38,16,1,2318
JB002627,E,0,21,10,0,0
JB002628,E,1,54,18,0,0
JB002629,E,1,21,11,1,1934
JB002630,E,0,55,18,1,3605
JB002631,E,1,43,15,1,3190
JB002632,E,1,31,16,0,0
JB002633,E,1,26,11,0,0
JB002634,E,1,52,9,0,0
JB002635,E,0,29,12,1,1898
JB002636,E,0,25,14,1,2029
JB002637,E,1,34,14,1,2374
JB002638,E,1,43,17,0,0
JB002639,E,1,53,13,0,0
JB002640,E,0,45,15,0,0
JB002641,E,0,43,13,1,2903
JB002642,E,1,44,14,1,2247
JB002643,E,0,38,13,1,2682
JB002644,E,1,25,9,0,0
JB002645,E,1,35,10,1,2140
JB002646,E,0,33,16,1,2675
JB002647,E,1,30,12,1,2265
JB002648,E,0,39,14,0,0
JB002649,E,1,39,16,0,0
JB002650,E,1,23,15,0,0
JB002651,E,1,33,10,0,0
JB002652,E,1,28,13,0,0
JB002653,E,0,54,18,1,3537
JB002654,E,0,44,12,0,0
JB002655,E,0,36,12,0,0
JB002656,E,0,38,14,0,0
JB002657,E,1,48,12,0,0
JB002658,E,1,53,16,1,2799
JB002659,E,1,20,17,1,2619
JB002660,E,0,33,16,1,2257
JB002661,E,0,43,14,1,2482
JB002662,E,0,31,16,1,2846
JB002663,E,0,41,10,0,0
JB002664,E,1,46,11,1,2558
JB002665,E,1,22,14,0,0
JB002666,E,0,32,14,0,0
JB002667,E,0,46,15,1,2322
JB002668,E,0,51,16,1,2723
JB002669,E,1,28,11,1,2285
JB002670,E,1,20,13,0,0
JB002671,E,0,42,10,1,1892
JB002672,E,1,41,18,1,2518
JB002673,E,1,27,15,0,0
JB002674,E,0,23,9,1,1564
JB002675,E,0,40,12,1,2793
JB002676,E,1,42,11,0,0
JB002677,E,0,26,16,0,0
JB002678,E,0,49,10,1,2044
JB002679,E,0,42,13,0,0
JB002680,E,1,38,12,0,0
JB002681,E,0,25,13,1,1847
JB002682,E,1,48,9,1,1873
JB002683,E,1,46,14,1,2325
JB002684,E,0,33,16,0,0
JB002685,E,0,46,18,0,0
JB002686,E,1,23,11,0,0
JB002687,E,1,38,12,0,0
JB002688,E,0,31,13,1,1952
JB002689,E,0,25,12,0,0
JB002690,E,1,22,18,0,0
JB002691,E,1,49,9,0,0
JB002692,E,0,27,18,1,2539
JB002693,E,1,22,12,1,2488
JB002694,E,1,38,15,1,3055
JB002695,E,1,37,9,0,0
JB002696,E,0,53,18,0,0
JB002697,E,0,25,9,0,0
JB002698,E,1,55,17,0,0
JB002699,E,0,32,14,0,0
JB002700,E,1,38,14,0,0
JB002701,E,1,34,15,1,2293
JB002702,E,0,30,15,1,2113
JB002703,E,0,55,11,1,2882
JB002704,E,0,30,10,0,0
JB002705,E,1,53,10,0,0
JB002706,E,0,40,10,1,2354
JB002707,E,1,54,16,1,3339
JB002708,E,1,47,14,0,0
JB002709,E,0,43,9,0,0
JB002710,E,1,38,18,1,3255
JB002711,E,0,43,17,1,3247
JB002712,E,1,49,9,1,2112
JB002713,E,1,45,17,1,3133
JB002714,E,0,37,9,1,1754
JB002715,E,1,48,17,1,2960
JB002716,E,1,55,13,1,2426
JB002717,E,0,31,16,1,2699
JB002718,E,1,39,17,1,3208
JB002719,E,0,32,13,0,0
JB002720,E,0,38,18,0,0
JB002721,E,1,42,11,0,0
JB002722,E,0,43,11,1,2373
JB002723,E,1,29,10,1,2314
JB002724,E,1,50,18,0,0
JB002725,E,1,35,11,0,0
JB002726,E,0,55,10,1,1829
JB002727,E,1,40,16,0,0
JB002728,E,0,35,16,1,2459
JB002729,E,0,42,10,1,2533
JB002730,E,0,26,16,0,0
JB002731,E,1,49,13,0,0
JB002732,E,0,37,10,0,0
JB002733,E,1,31,12,1,2658
JB002734,E,1,39,9,0,0
JB002735,E,1,36,11,0,0
JB002736,E,0,48,16,1,2485
JB002737,E,1,27,13,0,0
JB002738,E,1,27,10,1,1831
JB002739,E,0,32,10,1,1585
JB002740,E,1,27,17,0,0
JB002741,E,0,39,14,0,0
JB002742,E,1,19,14,1,2188
JB002743,E,1,35,9,0,0
JB002744,E,0,33,14,0,0
JB002745,E,0,22,16,1,2819
JB002746,E,0,51,14,1,2702
JB002747,E,0,24,17,0,0
JB002748,E,0,20,13,0,0
JB002749,E,0,44,18,1,2891
JB002750,E,1,43,12,0,0
JB002751,E,1,45,18,1,2681
JB002752,E,1,33,12,0,0
JB002753,E,1,24,10,1,1817
JB002754,E,1,29,9,1,1608
JB002755,E,0,20,12,0,0
JB002756,E,0,52,12,0,0
JB002757,E,0,45,9,0,0
JB002758,E,1,47,18,1,2755
JB002759,E,0,43,9,0,0
JB002760,E,1,38,13,0,0
JB002761,E,1,27,18,1,3175
JB002762,E,1,33,13,1,2795
JB002763,E,0,48,11,1,2790
JB002764,E,1,48,11,1,1973
JB002765,E,1,28,14,1,1861
JB002766,E,1,27,14,0,0
JB002767,E,1,38,14,1,2676
JB002768,E,0,22,16,0,0
JB002769,E,1,35,15,1,2830
JB002770,E,1,20,15,1,2135
JB002771,E,0,47,14,0,0
JB002772,E,1,27,10,1,1631
JB002773,E,0,35,12,1,2226
JB002774,E,0,55,15,1,2568
JB002775,E,0,25,14,1,2779
JB002776,E,1,19,10,1,2201
JB002777,E,0,36,12,1,2550
JB002778,E,0,33,9,0,0
JB002779,E,1,45,11,1,2655
JB002780,E,1,31,10,0,0
JB002781,E,0,49,12,1,2419
JB002782,E,1,35,15,1,2796
JB002783,E,1,23,17,1,3084
JB002784,E,1,33,16,1,2260
JB002785,E,0,33,16,1,2238
JB002786,E,1,26,17,1,2256
JB002787,E,1,29,12,0,0
JB002788,E,1,36,14,0,0
JB002789,E,0,40,16,1,2508
JB002790,E,0,33,10,0,0
JB002791,E,1,51,14,1,2785
JB002792,E,0,20,12,0,0
JB002793,E,1,49,13,1,2394
JB002794,E,1,31,17,1,2644
JB002795,E,1,29,11,0,0
JB002796,E,0,50,9,0,0
JB002797,E,1,40,16,1,2363
JB002798,E,1,39,18,0,0
JB002799,E,0,37,11,0,0
JB002800,E,1,30,12,1,1788
JB002801,E,1,45,11,0,0
JB002802,E,0,20,15,0,0
JB002803,E,1,51,9,0,0
JB002804,E,1,27,18,0,0
JB002805,E,0,31,16,1,2489
JB002806,E,0,33,17,1,2481
JB002807,E,1,27,12,1,1711
JB002808,E,1,42,12,1,1937
JB002809,E,1,52,15,0,0
JB002810,E,0,25,12,1,2377
JB002811,E,1,25,11,0,0
JB002812,E,1,44,17,1,3070
JB002813,E,0,27,10,0,0
JB002814,E,0,52,11,1,2237
JB002815,E,1,39,13,0,0
JB002816,E,1,39,17,0,0
JB002817,E,0,45,16,1,3053
JB002818,E,1,43,14,1,2990
JB002819,E,1,24,13,1,1736
JB002820,E,1,46,13,0,0
JB002821,E,0,36,17,1,2792
JB002822,E,0,45,9,1,1818
JB002823,E,1,39,17,1,2868
JB002824,E,0,32,14,0,0
JB002825,E,1,30,18,1,3039
JB002826,E,1,22,14,1,2251
JB002827,E,0,19,17,1,2135
JB002828,E,1,33,11,1,2001
JB002829,E,0,40,16,1,2435
JB002830,E,0,53,10,0,0
JB002831,E,1,51,12,0,0
JB002832,E,0,43,11,0,0
JB002833,E,1,36,12,1,2716
JB002834,E,0,19,18,1,3020
JB002835,E,1,19,11,1,1745
JB002836,E,1,31,11,0,0
JB002837,E,0,40,18,1,3378
JB002838,E,1,36,13,0,0
JB002839,E,1,33,12,1,1711
JB002840,E,0,41,15,0,0
JB002841,E,1,26,14,1,2612
JB002842,E,1,44,17,1,2452
JB002843,E,1,54,11,1,2125
JB002844,E,0,24,12,0,0
JB002845,E,0,23,12,1,1809
JB002846,E,0,29,16,0,0
JB002847,E,0,24,18,1,2866
JB002848,E,0,22,12,0,0
JB002849,E,0,41,16,1,2379
JB002850,E,0,23,15,1,2071
JB002851,E,1,20,13,0,0
JB002852,E,1,27,10,0,0
JB002853,E,0,21,9,1,1954
JB002854,E,0,53,11,1,2355
JB002855,E,0,20,18,0,0
JB002856,E,0,45,12,0,0
JB002857,E,1,24,14,1,2160
JB002858,E,0,49,17,0,0
JB002859,E,1,25,9,1,1800
JB002860,E,1,24,14,1,1899
JB002861,E,1,43,18,1,3371
JB002862,E,1,34,9,1,1755
JB002863,E,1,20,11,1,1477
JB002864,E,1,54,14,1,2581
JB002865,E,1,44,12,1,2221
JB002866,E,1,24,10,1,2245
JB002867,E,1,35,12,0,0
JB002868,E,0,51,15,0,0
JB002869,E,1,24,14,1,2243
JB002870,E,1,43,10,0,0
JB002871,E,1,24,16,0,0
JB002872,E,1,21,11,1,1909
JB002873,E,1,44,16,1,2606
JB002874,E,0,50,9,1,2001
JB002875,E,1,40,14,1,2897
JB002876,E,1,32,13,0,0
JB002877,E,0,38,10,1,2362
JB002878,E,1,40,15,1,3025
JB002879,E,0,54,12,1,2868
JB002880,E,1,47,14,0,0
JB002881,E,1,34,9,1,2212
JB002882,E,1,35,10,0,0
JB002883,E,0,50,18,0,0
JB002884,E,0,20,17,0,0
JB002885,E,1,24,14,0,0
JB002886,E,1,38,18,1,3038
JB002887,E,0,32,16,1,2358
JB002888,E,1,37,11,0,0
JB002889,E,1,28,9,0,0
JB002890,E,1,45,9,1,2482
JB002891,E,1,42,14,1,2551
JB002892,E,1,51,11,1,1925
JB002893,E,0,29,12,0,0
JB002894,E,0,19,15,1,2528
JB002895,E,0,45,11,1,2751
JB002896,E,0,22,9,0,0
JB002897,E,0,23,11,0,0
JB002898,E,1,52,11,0,0
JB002899,E,1,26,14,0,0
JB002900,E,0,38,16,1,3038
JB002901,E,0,55,13,0,0
JB002902,E,1,48,13,1,3009
JB002903,E,1,24,15,0,0
JB002904,E,0,45,15,1,3212
JB002905,E,1,35,13,0,0
JB002906,E,0,41,9,1,2427
JB002907,E,0,33,14,1,2096
JB002908,E,0,54,10,1,2599
JB002909,E,0,32,11,1,1613
JB002910,E,0,24,11,1,2140
JB002911,E,0,19,14,1,2359
JB002912,E,1,48,18,1,3018
JB002913,E,0,45,15,0,0
JB002914,E,1,20,18,0,0
JB002915,E,1,36,17,0,0
JB002916,E,1,48,17,1,2796
JB002917,E,0,47,16,1,3004
JB002918,E,0,47,17,1,3273
JB002919,E,1,23,13,0,0
JB002920,E,0,33,18,1,2781
JB002921,E,0,43,17,1,2754
JB002922,E,0,36,14,1,2557
JB002923,E,0,23,17,0,0
JB002924,E,1,30,14,1,1970
JB002925,E,0,50,11,0,0
JB002926,E,0,22,15,0,0
JB002927,E,0,25,18,0,0
JB002928,E,0,45,17,1,2600
JB002929,E,1,25,12,0,0
JB002930,E,1,19,15,1,2557
JB002931,E,1,34,9,0,0
JB002932,E,1,23,14,1,2208
JB002933,E,1,20,12,0,0
JB002934,E,0,44,11,0,0
JB002935,E,0,50,15,0,0
JB002936,E,1,47,16,0,0
JB002937,E,0,47,11,1,2376
JB002938,E,0,53,10,1,2231
JB002939,E,0,25,16,1,2824
JB002940,E,0,22,10,1,1970
JB002941,E,0,44,16,0,0
JB002942,E,1,22,16,1,2964
JB002943,E,1,49,11,1,2480
JB002944,E,1,34,11,0,0
JB002945,E,1,54,10,0,0
JB002946,E,1,53,17,1,3516
JB002947,E,0,30,13,1,2136
JB002948,E,1,27,9,1,2248
JB002949,E,1,38,13,1,2629
JB002950,E,0,19,14,0,0
JB002951,E,1,32,17,1,3217
JB002952,E,1,38,14,0,0
JB002953,E,0,22,10,0,0
JB002954,E,1,36,12,0,0
JB002955,E,0,35,12,1,2064
JB002956,E,0,31,15,0,0
JB002957,E,1,30,17,1,2433
JB002958,E,1,54,16,0,0
JB002959,E,0,26,17,1,3082
JB002960,E,1,53,14,1,2725
JB002961,E,1,25,16,0,0
JB002962,E,0,21,9,1,1733
JB002963,E,1,34,15,0,0
JB002964,E,0,19,18,0,0
JB002965,E,1,36,10,0,0
JB002966,E,0,50,16,0,0
JB002967,E,0,26,16,1,2356
JB002968,E,0,55,16,1,2593
JB002969,E,1,52,11,1,2335
JB002970,E,0,28,11,1,1627
JB002971,E,0,26,9,0,0
JB002972,E,0,33,14,1,2491
JB002973,E,0,45,10,0,0
JB002974,E,0,39,10,1,2450
JB002975,E,1,30,17,1,2331
JB002976,E,1,23,17,0,0
JB002977,E,0,30,13,0,0
JB002978,E,0,36,12,1,2074
JB002979,E,0,53,15,0,0
JB002980,E,1,19,10,0,0
JB002981,E,0,51,15,0,0
JB002982,E,0,25,11,0,0
JB002983,E,1,36,13,0,0
JB002984,E,1,39,13,1,2640
JB002985,E,0,50,11,0,0
JB002986,E,1,50,16,0,0
JB002987,E,1,20,10,0,0
JB002988,E,0,40,10,0,0
JB002989,E,0,46,12,0,0
JB002990,E,1,24,15,0,0
JB002991,E,1,19,12,1,1975
JB002992,E,0,20,13,1,2330
JB002993,E,1,53,10,1,2358
JB002994,E,1,20,15,1,2072
JB002995,E,1,36,16,0,0
JB002996,E,1,37,14,0,0
JB002997,E,1,44,11,1,2255
JB002998,E,1,48,13,0,0
JB002999,E,0,53,15,1,2559
JB003000,E,1,51,14,1,3044
