applicant_id,site,female,age,education_years,employed_baseline,earnings_baseline
JT002393,D,0,22,13,0,0
JT002394,D,1,30,11,0,0
JT002395,D,0,33,10,1,2136
JT002396,D,0,47,9,0,0
JT002397,D,0,40,14,1,2905
JT002398,D,0,53,10,1,2486
JT002399,D,0,22,13,0,0
JT002400,D,1,34,14,0,0
JT002401,E,0,51,15,1,2696
JT002402,E,1,29,12,1,2287
JT002403,E,0,49,18,1,3293
JT002404,E,1,28,13,1,2561
JT002405,E,1,23,14,0,0
JT002406,E,0,31,11,0,0
JT002407,E,1,28,13,0,0
JT002408,E,0,32,12,1,2450
JT002409,E,0,52,10,0,0
JT002410,E,0,26,12,1,2034
JT002411,E,0,42,11,1,2167
JT002412,E,1,47,11,1,2796
JT002413,E,1,54,16,1,3335
JT002414,E,1,45,13,0,0
JT002415,E,0,44,12,0,0
JT002416,E,1,40,18,1,2605
JT002417,E,1,23,17,1,2503
JT002418,E,1,19,10,0,0
JT002419,E,1,29,14,1,2432
JT002420,E,1,28,14,1,2548
JT002421,E,0,51,14,1,3086
JT002422,E,1,34,13,1,2503
JT002423,E,0,23,18,1,2316
JT002424,E,1,23,15,1,2512
JT002425,E,0,22,14,1,2694
JT002426,E,0,34,12,1,2193
JT002427,E,0,19,11,0,0
JT002428,E,1,32,9,0,0
JT002429,E,0,38,9,0,0
JT002430,E,1,25,16,1,2235
JT002431,E,0,22,10,0,0
JT002432,E,0,37,11,0,0
JT002433,E,1,22,11,0,0
JT002434,E,0,51,12,0,0
JT002435,E,1,52,16,0,0
JT002436,E,1,50,17,1,3085
JT002437,E,0,40,16,1,3003
JT002438,E,0,25,11,1,1873
JT002439,E,1,55,10,1,2771
JT002440,E,1,36,11,1,1790
JT002441,E,0,20,10,0,0
JT002442,E,0,31,11,0,0
JT002443,E,1,50,10,0,0
JT002444,E,0,34,12,1,2572
JT002445,E,1,34,10,1,2027
JT002446,E,1,50,9,0,0
JT002447,E,1,20,11,1,1727
JT002448,E,0,46,15,1,2929
JT002449,E,1,44,11,1,1902
JT002450,E,0,43,15,1,2412
JT002451,E,0,36,12,0,0
JT002452,E,0,54,9,0,0
JT002453,E,0,26,17,1,2913
JT002454,E,0,41,9,0,0
JT002455,E,1,51,17,0,0
JT002456,E,1,33,12,0,0
JT002457,E,1,21,14,1,2485
JT002458,E,1,26,13,0,0
JT002459,E,0,19,16,0,0
JT002460,E,0,31,17,1,3050
JT002461,E,0,32,18,0,0
JT002462,E,0,40,15,0,0
JT002463,E,1,49,10,1,2663
JT002464,E,0,33,9,1,1615
JT002465,E,0,50,9,1,1717
JT002466,E,1,34,12,0,0
JT002467,E,0,50,12,1,2387
JT002468,E,0,48,12,1,2462
JT002469,E,1,21,11,0,0
JT002470,E,1,27,15,0,0
JT002471,E,0,38,15,1,2747
JT002472,E,0,44,17,0,0
JT002473,E,1,50,17,1,2848
JT002474,E,1,48,15,1,2810
JT002475,E,1,31,18,1,2790
JT002476,E,0,44,18,1,3495
JT002477,E,0,28,11,1,2449
JT002478,E,0,23,16,1,2878
JT002479,E,0,28,17,1,2749
JT002480,E,1,32,10,0,0
JT002481,E,1,30,9,0,0
JT002482,E,1,45,12,0,0
JT002483,E,0,53,13,0,0
JT002484,E,1,32,11,0,0
JT002485,E,0,32,13,1,2426
JT002486,E,1,39,16,0,0
JT002487,E,1,27,16,1,2573
JT002488,E,1,53,11,0,0
JT002489,E,0,29,16,1,2606
JT002490,E,0,40,16,0,0
JT002491,E,1,28,14,0,0
JT002492,E,0,31,10,0,0
JT002493,E,0,28,12,0,0
JT002494,E,1,39,9,0,0
JT002495,E,1,21,14,1,2561
JT002496,E,1,21,10,0,0
JT002497,E,1,28,16,1,2316
JT002498,E,1,45,15,0,0
JT002499,E,0,24,14,0,0
JT002500,E,1,29,16,1,2538
JT002501,E,1,25,11,0,0
JT002502,E,1,48,11,0,0
JT002503,E,1,53,14,1,2581
JT002504,E,1,41,18,0,0
JT002505,E,0,40,15,0,0
JT002506,E,1,33,17,1,3259
JT002507,E,0,28,10,1,2204
JT002508,E,0,39,15,1,3014
JT002509,E,1,39,18,1,2952
JT002510,E,1,55,18,1,3135
JT002511,E,0,23,12,0,0
JT002512,E,0,43,14,1,2888
JT002513,E,1,47,16,1,2796
JT002514,E,1,39,12,1,2191
JT002515,E,0,35,14,0,0
JT002516,E,0,49,9,1,2182
JT002517,E,1,49,12,0,0
JT002518,E,0,35,14,0,0
JT002519,E,1,26,9,1,1589
JT002520,E,0,41,18,1,3204
JT002521,E,1,48,13,1,2071
JT002522,E,1,31,15,1,2549
JT002523,E,0,27,14,1,2505
JT002524,E,0,44,9,0,0
JT002525,E,1,36,15,1,2229
JT002526,E,0,47,12,1,2720
JT002527,E,1,47,15,0,0
JT002528,E,1,21,11,0,0
JT002529,E,1,22,11,0,0
JT002530,E,0,37,14,1,2416
JT002531,E,1,30,15,1,2970
JT002532,E,1,38,10,1,1847
JT002533,E,0,40,11,1,1958
JT002534,E,0,35,12,0,0
JT002535,E,1,20,11,1,1522
JT002536,E,0,45,10,1,2461
JT002537,E,0,47,13,1,2202
JT002538,E,1,40,10,1,2460
JT002539,E,0,28,10,0,0
JT002540,E,1,19,9,1,1180
JT002541,E,0,40,11,1,2615
JT002542,E,1,52,9,1,1699
JT002543,E,1,35,16,1,2737
JT002544,E,0,26,15,1,2277
JT002545,E,1,23,18,1,2282
JT002546,E,1,31,16,0,0
JT002547,E,1,46,9,1,2208
JT002548,E,1,52,11,1,2432
JT002549,E,1,20,9,1,1885
JT002550,E,0,52,16,1,2502
JT002551,E,1,39,11,0,0
JT002552,E,1,53,10,1,1914
JT002553,E,0,44,11,0,0
JT002554,E,1,44,10,0,0
JT002555,E,0,52,12,1,2462
JT002556,E,0,54,18,0,0
JT002557,E,1,37,15,0,0
JT002558,E,1,50,16,0,0
JT002559,E,1,35,14,0,0
JT002560,E,0,55,9,0,0
JT002561,E,0,33,18,0,0
JT002562,E,0,45,16,1,2989
JT002563,E,1,32,9,0,0
JT002564,E,0,19,12,1,2118
JT002565,E,1,40,11,0,0
JT002566,E,1,22,17,1,2355
JT002567,E,1,44,9,0,0
JT002568,E,0,43,18,1,3474
JT002569,E,1,38,11,1,2586
JT002570,E,1,26,12,1,1698
JT002571,E,0,35,15,0,0
JT002572,E,1,41,12,1,2003
JT002573,E,1,38,10,1,2485
JT002574,E,0,33,12,1,2241
JT002575,E,0,40,11,1,2616
JT002576,E,0,48,10,0,0
JT002577,E,0,49,16,1,2970
JT002578,E,1,46,10,1,2496
JT002579,E,1,25,11,1,1669
JT002580,E,0,42,17,1,2446
JT002581,E,0,21,18,0,0
JT002582,E,1,30,14,1,2506
JT002583,E,0,39,15,1,2270
JT002584,E,1,52,15,1,2951
JT002585,E,1,23,18,1,3024
JT002586,E,0,39,11,0,0
JT002587,E,0,49,13,1,2824
JT002588,E,0,31,15,0,0
JT002589,E,1,51,17,1,2653
JT002590,E,1,45,14,0,0
JT002591,E,0,20,10,0,0
JT002592,E,0,25,11,1,1790
JT002593,E,1,34,15,1,2964
JT002594,E,1,35,11,1,2142
JT002595,E,0,25,10,0,0
JT002596,E,0,46,9,1,2203
JT002597,E,1,36,15,1,2761
JT002598,E,0,55,15,0,0
JT002599,E,0,46,16,0,0
JT002600,E,1,46,17,1,2893
JT002601,E,0,28,11,0,0
JT002602,E,1,35,15,1,2525
JT002603,E,0,49,18,1,2973
JT002604,E,0,33,9,1,1688
JT002605,E,1,19,11,1,1809
JT002606,E,0,32,12,1,2160
JT002607,E,1,49,16,1,3122
JT002608,E,0,26,17,1,2612
JT002609,E,0,48,15,1,3207
JT002610,E,0,29,17,1,2708
JT002611,E,1,19,17,1,2063
JT002612,E,0,49,11,0,0
JT002613,E,1,47,14,0,0
JT002614,E,0,29,13,0,0
JT002615,E,1,35,9,1,2037
JT002616,E,1,32,9,0,0
JT002617,E,1,24,14,1,2302
JT002618,E,1,38,9,1,1551
JT002619,E,1,31,18,1,3247
JT002620,E,1,51,18,1,3167
JT002621,E,0,20,14,1,1868
JT002622,E,1,33,9,0,0
JT002623,E,0,29,11,0,0
JT002624,E,0,19,15,0,0
JT002625,E,0,35,18,1,3235
JT002626,E,0,40,13,1,2623
JT002627,E,1,43,18,1,3149
JT002628,E,1,45,14,0,0
JT002629,E,1,35,9,1,1666
JT002630,E,0,23,12,1,1759
JT002631,E,1,31,18,1,2871
JT002632,E,0,32,16,1,2577
JT002633,E,0,34,12,0,0
JT002634,E,1,42,14,0,0
JT002635,E,0,43,12,0,0
JT002636,E,0,40,15,0,0
JT002637,E,0,53,15,0,0
JT002638,E,0,40,17,0,0
JT002639,E,0,55,15,0,0
JT002640,E,0,53,14,1,2722
JT002641,E,0,44,18,0,0
JT002642,E,1,40,15,1,2602
JT002643,E,0,51,10,1,1934
JT002644,E,1,53,10,1,2470
JT002645,E,1,19,11,0,0
JT002646,E,1,29,13,1,2647
JT002647,E,0,44,14,0,0
JT002648,E,0,19,15,1,1855
JT002649,E,1,24,18,1,3045
JT002650,E,1,54,18,1,3307
JT002651,E,0,53,13,0,0
JT002652,E,1,52,9,0,0
JT002653,E,1,29,12,1,2624
JT002654,E,1,49,10,1,1797
JT002655,E,0,39,13,1,2651
JT002656,E,0,30,13,0,0
JT002657,E,0,40,9,0,0
JT002658,E,0,51,15,1,2492
JT002659,E,0,46,12,0,0
JT002660,E,1,23,15,0,0
JT002661,E,1,50,9,0,0
JT002662,E,1,49,15,0,0
JT002663,E,1,52,13,0,0
JT002664,E,1,32,18,1,2606
JT002665,E,0,47,13,0,0
JT002666,E,0,38,9,0,0
JT002667,E,1,41,11,0,0
JT002668,E,0,27,14,1,2529
JT002669,E,0,26,14,0,0
JT002670,E,1,36,15,0,0
JT002671,E,1,54,10,1,1983
JT002672,E,0,55,15,0,0
JT002673,E,0,53,9,1,1926
JT002674,E,1,25,17,0,0
JT002675,E,0,20,11,1,2042
JT002676,E,0,38,12,0,0
JT002677,E,0,48,18,1,3109
JT002678,E,1,39,9,0,0
JT002679,E,1,54,12,0,0
JT002680,E,1,31,12,0,0
JT002681,E,1,35,10,1,1524
JT002682,E,0,52,13,1,2970
JT002683,E,0,39,11,1,2282
JT002684,E,0,19,15,1,1952
JT002685,E,0,48,16,1,2879
JT002686,E,0,50,17,1,2841
JT002687,E,0,36,16,1,2530
JT002688,E,0,20,17,1,2305
JT002689,E,1,26,13,0,0
JT002690,E,0,45,10,0,0
JT002691,E,1,40,16,1,2884
JT002692,E,0,43,11,1,2668
JT002693,E,0,26,9,0,0
JT002694,E,1,32,16,1,3058
JT002695,E,0,44,17,0,0
JT002696,E,1,41,10,1,2593
JT002697,E,0,44,17,0,0
JT002698,E,0,31,9,1,1825
JT002699,E,0,33,11,0,0
JT002700,E,0,19,17,0,0
JT002701,E,1,29,9,1,1886
JT002702,E,0,49,15,0,0
JT002703,E,0,37,12,1,2157
JT002704,E,0,25,17,1,2943
JT002705,E,0,31,13,1,2520
JT002706,E,1,30,10,0,0
JT002707,E,1,50,18,1,3211
JT002708,E,1,48,9,1,2467
JT002709,E,1,37,18,1,2935
JT002710,E,0,53,15,0,0
JT002711,E,1,36,10,0,0
JT002712,E,1,53,17,1,3492
JT002713,E,0,34,15,1,2123
JT002714,E,0,29,9,1,1402
JT002715,E,1,35,16,1,2476
JT002716,E,1,36,12,0,0
JT002717,E,0,54,15,0,0
JT002718,E,1,27,17,1,2697
JT002719,E,0,27,18,1,2726
JT002720,E,0,32,17,1,3079
JT002721,E,0,53,17,1,3554
JT002722,E,0,27,16,1,3032
JT002723,E,0,26,18,1,2767
JT002724,E,1,48,9,0,0
JT002725,E,0,49,17,1,3192
JT002726,E,0,35,15,1,2601
JT002727,E,0,50,17,1,3035
JT002728,E,1,36,17,1,3260
JT002729,E,0,24,9,0,0
JT002730,E,1,30,17,1,3066
JT002731,E,1,44,12,1,2527
JT002732,E,1,53,10,1,2690
JT002733,E,0,19,15,1,2691
JT002734,E,0,45,13,1,2895
JT002735,E,0,25,16,0,0
JT002736,E,1,51,16,0,0
JT002737,E,0,42,17,0,0
JT002738,E,1,45,9,1,1773
JT002739,E,1,35,11,1,2230
JT002740,E,1,26,13,1,2668
JT002741,E,1,33,17,0,0
JT002742,E,0,49,14,1,2242
JT002743,E,1,27,12,0,0
JT002744,E,0,29,12,1,2605
JT002745,E,1,29,14,1,2169
JT002746,E,1,51,15,1,3097
JT002747,E,1,27,11,0,0
JT002748,E,1,29,16,1,2404
JT002749,E,0,36,12,0,0
JT002750,E,0,26,14,0,0
JT002751,E,1,32,18,1,2558
JT002752,E,0,41,9,0,0
JT002753,E,0,42,18,1,2751
JT002754,E,0,46,13,0,0
JT002755,E,1,55,13,0,0
JT002756,E,1,28,11,1,1571
JT002757,E,1,41,14,0,0
JT002758,E,1,54,16,0,0
JT002759,E,0,28,15,0,0
JT002760,E,0,34,11,1,1827
JT002761,E,0,29,10,1,1925
JT002762,E,1,45,10,1,2036
JT002763,E,0,24,15,0,0
JT002764,E,1,22,12,1,1851
JT002765,E,0,46,16,0,0
JT002766,E,0,23,9,0,0
JT002767,E,1,33,13,1,2157
JT002768,E,0,51,18,1,2788
JT002769,E,1,53,9,0,0
JT002770,E,0,54,15,1,3112
JT002771,E,1,27,9,0,0
JT002772,E,0,33,18,1,3186
JT002773,E,0,48,18,1,3390
JT002774,E,0,32,15,0,0
JT002775,E,0,37,12,0,0
JT002776,E,0,49,16,0,0
JT002777,E,0,53,13,0,0
JT002778,E,1,34,14,1,2692
JT002779,E,1,22,12,0,0
JT002780,E,0,32,10,1,2261
JT002781,E,0,31,10,0,0
JT002782,E,1,31,18,0,0
JT002783,E,1,52,15,1,2799
JT002784,E,1,41,9,1,2174
JT002785,E,1,51,16,1,3195
JT002786,E,1,32,12,1,2220
JT002787,E,0,40,17,1,2888
JT002788,E,0,28,11,0,0
JT002789,E,0,32,18,0,0
JT002790,E,0,44,11,0,0
JT002791,E,0,35,12,0,0
JT002792,E,0,29,16,0,0
JT002793,E,1,39,18,1,2945
JT002794,E,0,51,9,1,1998
JT002795,E,1,50,10,1,2329
JT002796,E,1,47,14,0,0
JT002797,E,0,55,17,1,3417
JT002798,E,1,35,13,0,0
JT002799,E,1,41,13,0,0
JT002800,E,1,28,12,1,2202
JT002801,E,0,22,18,1,2805
JT002802,E,0,55,18,1,3702
JT002803,E,0,34,17,0,0
JT002804,E,1,22,9,0,0
JT002805,E,0,51,10,0,0
JT002806,E,1,37,9,0,0
JT002807,E,1,32,18,1,3132
JT002808,E,0,19,15,1,2379
JT002809,E,0,39,14,1,2421
JT002810,E,0,44,9,1,1756
JT002811,E,0,50,15,0,0
JT002812,E,0,43,18,0,0
JT002813,E,1,31,10,0,0
JT002814,E,0,26,11,1,2265
JT002815,E,0,55,17,0,0
JT002816,E,1,26,11,0,0
JT002817,E,0,20,12,0,0
JT002818,E,1,38,15,1,2994
JT002819,E,1,40,9,1,1856
JT002820,E,0,50,11,0,0
JT002821,E,0,25,11,0,0
JT002822,E,1,52,15,1,2408
JT002823,E,0,27,16,1,2427
JT002824,E,0,30,16,0,0
JT002825,E,0,28,16,0,0
JT002826,E,0,20,13,0,0
JT002827,E,1,46,17,1,3058
JT002828,E,1,41,9,0,0
JT002829,E,0,41,17,1,3398
JT002830,E,0,48,11,0,0
JT002831,E,0,38,14,0,0
JT002832,E,1,53,15,1,3150
JT002833,E,0,25,10,1,2278
JT002834,E,0,42,17,1,3123
JT002835,E,1,40,17,0,0
JT002836,E,1,24,9,1,2132
JT002837,E,0,29,17,0,0
JT002838,E,1,43,10,1,1772
JT002839,E,1,44,11,0,0
JT002840,E,1,33,15,0,0
JT002841,E,1,36,16,0,0
JT002842,E,0,52,17,1,3207
JT002843,E,0,49,12,0,0
JT002844,E,0,33,14,0,0
JT002845,E,0,41,18,0,0
JT002846,E,0,24,10,0,0
JT002847,E,1,29,13,0,0
JT002848,E,0,24,17,0,0
JT002849,E,1,51,10,1,1865
JT002850,E,1,53,11,0,0
JT002851,E,1,20,11,0,0
JT002852,E,1,49,10,0,0
JT002853,E,1,55,14,1,2705
JT002854,E,1,52,11,0,0
JT002855,E,0,53,14,0,0
JT002856,E,0,29,15,1,2392
JT002857,E,0,49,11,0,0
JT002858,E,0,39,11,1,2061
JT002859,E,0,23,10,1,1682
JT002860,E,1,19,10,0,0
JT002861,E,1,44,14,0,0
JT002862,E,1,40,16,1,2960
JT002863,E,1,22,18,1,2657
JT002864,E,0,28,13,1,2628
JT002865,E,0,32,18,1,3241
JT002866,E,0,21,18,1,2661
JT002867,E,1,27,9,0,0
JT002868,E,1,27,16,1,2877
JT002869,E,0,29,18,1,2541
JT002870,E,1,40,9,0,0
JT002871,E,0,43,9,1,1577
JT002872,E,0,39,12,1,2290
JT002873,E,0,41,10,0,0
JT002874,E,1,35,15,1,2220
JT002875,E,0,39,10,0,0
JT002876,E,1,48,13,0,0
JT002877,E,0,36,11,1,1858
JT002878,E,0,51,11,0,0
JT002879,E,1,22,15,1,2577
JT002880,E,0,41,14,1,2972
JT002881,E,1,48,9,0,0
JT002882,E,0,44,18,1,3001
JT002883,E,1,43,10,1,2060
JT002884,E,0,36,15,1,3085
JT002885,E,1,38,11,0,0
JT002886,E,1,31,18,0,0
JT002887,E,1,29,9,0,0
JT002888,E,0,32,14,1,2380
JT002889,E,1,34,9,0,0
JT002890,E,0,38,13,1,2634
JT002891,E,0,52,13,1,2940
JT002892,E,1,45,12,0,0
JT002893,E,1,25,17,0,0
JT002894,E,1,51,9,1,2326
JT002895,E,1,23,11,0,0
JT002896,E,1,24,11,1,2146
JT002897,E,0,48,11,0,0
JT002898,E,0,47,18,0,0
JT002899,E,1,51,10,1,2529
JT002900,E,1,34,16,0,0
JT002901,E,0,40,10,1,2448
JT002902,E,0,53,15,0,0
JT002903,E,0,42,14,0,0
JT002904,E,1,33,11,0,0
JT002905,E,1,43,11,0,0
JT002906,E,0,42,18,1,2663
JT002907,E,0,31,9,0,0
JT002908,E,0,32,9,1,2108
JT002909,E,1,20,13,0,0
JT002910,E,0,29,12,1,2005
JT002911,E,1,39,18,0,0
JT002912,E,1,43,18,1,2645
JT002913,E,1,44,18,1,2745
JT002914,E,1,27,18,0,0
JT002915,E,0,30,10,1,1497
JT002916,E,0,45,17,1,2497
JT002917,E,1,31,11,1,1810
JT002918,E,0,27,17,0,0
JT002919,E,1,41,9,0,0
JT002920,E,0,40,15,1,2242
JT002921,E,0,19,16,1,2735
JT002922,E,1,37,12,1,2651
JT002923,E,1,33,12,0,0
JT002924,E,0,50,16,1,3122
JT002925,E,0,37,15,0,0
JT002926,E,0,47,10,1,2086
JT002927,E,0,43,13,1,2201
JT002928,E,1,37,18,1,3090
JT002929,E,0,43,12,1,2701
JT002930,E,0,38,17,1,2368
JT002931,E,1,50,17,1,2929
JT002932,E,0,36,18,0,0
JT002933,E,1,40,16,1,2729
JT002934,E,0,55,14,0,0
JT002935,E,0,42,13,1,2342
JT002936,E,1,24,12,0,0
JT002937,E,1,27,13,0,0
JT002938,E,1,46,10,0,0
JT002939,E,1,31,16,0,0
JT002940,E,1,55,12,0,0
JT002941,E,1,34,17,0,0
JT002942,E,1,41,18,1,2834
JT002943,E,0,24,13,1,1760
JT002944,E,1,26,16,0,0
JT002945,E,1,22,15,0,0
JT002946,E,1,25,11,0,0
JT002947,E,1,39,18,1,2816
JT002948,E,1,41,11,0,0
JT002949,E,1,42,17,0,0
JT002950,E,1,35,15,0,0
JT002951,E,1,48,13,0,0
JT002952,E,0,28,18,1,2817
JT002953,E,1,20,18,1,2413
JT002954,E,1,50,14,0,0
JT002955,E,1,50,11,1,2362
JT002956,E,0,27,13,0,0
JT002957,E,0,53,12,1,2088
JT002958,E,0,31,12,0,0
JT002959,E,1,38,10,0,0
JT002960,E,1,24,11,1,2435
JT002961,E,1,38,17,0,0
JT002962,E,0,43,14,0,0
JT002963,E,1,31,12,1,2326
JT002964,E,0,32,14,1,2330
JT002965,E,1,29,14,0,0
JT002966,E,0,42,17,0,0
JT002967,E,0,28,12,1,1623
JT002968,E,1,42,13,0,0
JT002969,E,1,35,17,1,3283
JT002970,E,1,44,17,1,2547
JT002971,E,1,35,13,1,2306
JT002972,E,0,28,9,1,1958
JT002973,E,0,31,18,0,0
JT002974,E,0,49,18,0,0
JT002975,E,1,50,9,0,0
JT002976,E,1,53,13,1,2622
JT002977,E,0,20,16,1,2267
JT002978,E,1,21,13,1,2491
JT002979,E,1,38,9,0,0
JT002980,E,1,42,14,1,2773
JT002981,E,1,41,13,0,0
JT002982,E,1,50,10,0,0
JT002983,E,1,50,15,0,0
JT002984,E,1,21,11,1,2370
JT002985,E,0,33,11,0,0
JT002986,E,0,42,13,0,0
JT002987,E,0,49,15,1,2775
JT002988,E,0,47,18,1,2706
JT002989,E,1,55,12,0,0
JT002990,E,0,27,17,1,2607
JT002991,E,1,50,15,1,2466
JT002992,E,1,32,18,0,0
JT002993,E,0,33,9,0,0
JT002994,E,1,46,17,1,2695
JT002995,E,0,36,9,0,0
JT002996,E,1,25,15,0,0
JT002997,E,0,50,13,1,2772
JT002998,E,1,26,17,1,2651
JT002999,E,0,41,9,0,0
JT003000,E,0,45,14,1,2540
