state,year,treated,adopt_year,event_time,teen_employment_rate,true_effect,post_adoption,state_fe,state_slope,common_trend,y0,teen_employment_rate_s1
45,2001,0,,,53.145477,0,0,-1.5704238,.011763592,.079999998,53.145477,53.145477
45,2002,0,,,53.847202,0,0,-1.5704238,.011763592,.16,53.847202,53.847202
45,2003,0,,,53.695328,0,0,-1.5704238,.011763592,.23999999,53.695328,53.695328
45,2004,0,,,53.057571,0,0,-1.5704238,.011763592,.31999999,53.057571,53.057571
45,2005,0,,,54.347633,0,0,-1.5704238,.011763592,.40000001,54.347633,54.347633
45,2006,0,,,53.777393,0,0,-1.5704238,.011763592,.47999999,53.777393,53.777393
45,2007,0,,,54.222786,0,0,-1.5704238,.011763592,.56,54.222786,54.222786
45,2008,0,,,54.623833,0,0,-1.5704238,.011763592,.63999999,54.623833,54.623833
45,2009,0,,,54.473419,0,0,-1.5704238,.011763592,.72000003,54.473419,54.473419
45,2010,0,,,53.914104,0,0,-1.5704238,.011763592,.80000001,53.914104,53.914104
45,2011,0,,,55.469624,0,0,-1.5704238,.011763592,.88,55.469624,55.469624
45,2012,0,,,54.274155,0,0,-1.5704238,.011763592,.95999998,54.274155,54.274155
45,2013,0,,,54.444595,0,0,-1.5704238,.011763592,1.04,54.444595,54.444595
45,2014,0,,,53.985386,0,0,-1.5704238,.011763592,1.12,53.985386,53.985386
45,2015,0,,,55.534943,0,0,-1.5704238,.011763592,1.2,55.534943,55.534943
45,2016,0,,,55.560764,0,0,-1.5704238,.011763592,1.28,55.560764,55.560764
45,2017,0,,,54.927616,0,0,-1.5704238,.011763592,1.36,54.927616,54.927616
45,2018,0,,,55.40398,0,0,-1.5704238,.011763592,1.4400001,55.40398,55.40398
45,2019,0,,,55.371231,0,0,-1.5704238,.011763592,1.52,55.371231,55.371231
46,2000,0,,,53.721519,0,0,-2.0113819,.011973211,0,53.721519,53.721519
46,2001,0,,,53.698139,0,0,-2.0113819,.011973211,.079999998,53.698139,53.698139
46,2002,0,,,53.167381,0,0,-2.0113819,.011973211,.16,53.167381,53.167381
46,2003,0,,,53.709679,0,0,-2.0113819,.011973211,.23999999,53.709679,53.709679
46,2004,0,,,54.011127,0,0,-2.0113819,.011973211,.31999999,54.011127,54.011127
46,2005,0,,,53.726967,0,0,-2.0113819,.011973211,.40000001,53.726967,53.726967
46,2006,0,,,53.379749,0,0,-2.0113819,.011973211,.47999999,53.379749,53.379749
46,2007,0,,,54.172001,0,0,-2.0113819,.011973211,.56,54.172001,54.172001
46,2008,0,,,54.578091,0,0,-2.0113819,.011973211,.63999999,54.578091,54.578091
46,2009,0,,,53.743847,0,0,-2.0113819,.011973211,.72000003,53.743847,53.743847
46,2010,0,,,55.396412,0,0,-2.0113819,.011973211,.80000001,55.396412,55.396412
46,2011,0,,,53.208385,0,0,-2.0113819,.011973211,.88,53.208385,53.208385
46,2012,0,,,54.992638,0,0,-2.0113819,.011973211,.95999998,54.992638,54.992638
46,2013,0,,,54.037312,0,0,-2.0113819,.011973211,1.04,54.037312,54.037312
46,2014,0,,,52.646732,0,0,-2.0113819,.011973211,1.12,52.646732,52.646732
46,2015,0,,,55.082897,0,0,-2.0113819,.011973211,1.2,55.082897,55.082897
46,2016,0,,,54.372673,0,0,-2.0113819,.011973211,1.28,54.372673,54.372673
46,2017,0,,,53.749157,0,0,-2.0113819,.011973211,1.36,53.749157,53.749157
46,2018,0,,,54.908165,0,0,-2.0113819,.011973211,1.4400001,54.908165,54.908165
46,2019,0,,,55.1022,0,0,-2.0113819,.011973211,1.52,55.1022,55.1022
47,2000,0,,,55.602787,0,0,.57588124,.00062370108,0,55.602787,55.602787
47,2001,0,,,54.613235,0,0,.57588124,.00062370108,.079999998,54.613235,54.613235
47,2002,0,,,56.834743,0,0,.57588124,.00062370108,.16,56.834743,56.834743
47,2003,0,,,56.338051,0,0,.57588124,.00062370108,.23999999,56.338051,56.338051
47,2004,0,,,55.784786,0,0,.57588124,.00062370108,.31999999,55.784786,55.784786
47,2005,0,,,55.802494,0,0,.57588124,.00062370108,.40000001,55.802494,55.802494
47,2006,0,,,56.123817,0,0,.57588124,.00062370108,.47999999,56.123817,56.123817
47,2007,0,,,55.605602,0,0,.57588124,.00062370108,.56,55.605602,55.605602
47,2008,0,,,55.793358,0,0,.57588124,.00062370108,.63999999,55.793358,55.793358
47,2009,0,,,55.537483,0,0,.57588124,.00062370108,.72000003,55.537483,55.537483
47,2010,0,,,56.524696,0,0,.57588124,.00062370108,.80000001,56.524696,56.524696
47,2011,0,,,56.44075,0,0,.57588124,.00062370108,.88,56.44075,56.44075
47,2012,0,,,56.299923,0,0,.57588124,.00062370108,.95999998,56.299923,56.299923
47,2013,0,,,57.174118,0,0,.57588124,.00062370108,1.04,57.174118,57.174118
47,2014,0,,,56.467384,0,0,.57588124,.00062370108,1.12,56.467384,56.467384
47,2015,0,,,57.963562,0,0,.57588124,.00062370108,1.2,57.963562,57.963562
47,2016,0,,,56.872734,0,0,.57588124,.00062370108,1.28,56.872734,56.872734
47,2017,0,,,55.476704,0,0,.57588124,.00062370108,1.36,55.476704,55.476704
47,2018,0,,,57.208584,0,0,.57588124,.00062370108,1.4400001,57.208584,57.208584
47,2019,0,,,56.944523,0,0,.57588124,.00062370108,1.52,56.944523,56.944523
48,2000,0,,,52.57616,0,0,-1.4032941,.038860414,0,52.57616,52.57616
48,2001,0,,,53.007267,0,0,-1.4032941,.038860414,.079999998,53.007267,53.007267
48,2002,0,,,52.985168,0,0,-1.4032941,.038860414,.16,52.985168,52.985168
48,2003,0,,,53.803165,0,0,-1.4032941,.038860414,.23999999,53.803165,53.803165
48,2004,0,,,53.418663,0,0,-1.4032941,.038860414,.31999999,53.418663,53.418663
48,2005,0,,,53.708279,0,0,-1.4032941,.038860414,.40000001,53.708279,53.708279
48,2006,0,,,54.339699,0,0,-1.4032941,.038860414,.47999999,54.339699,54.339699
48,2007,0,,,54.575245,0,0,-1.4032941,.038860414,.56,54.575245,54.575245
48,2008,0,,,54.362053,0,0,-1.4032941,.038860414,.63999999,54.362053,54.362053
48,2009,0,,,54.766106,0,0,-1.4032941,.038860414,.72000003,54.766106,54.766106
48,2010,0,,,55.579414,0,0,-1.4032941,.038860414,.80000001,55.579414,55.579414
48,2011,0,,,54.841908,0,0,-1.4032941,.038860414,.88,54.841908,54.841908
48,2012,0,,,55.288887,0,0,-1.4032941,.038860414,.95999998,55.288887,55.288887
48,2013,0,,,56.007378,0,0,-1.4032941,.038860414,1.04,56.007378,56.007378
48,2014,0,,,55.712711,0,0,-1.4032941,.038860414,1.12,55.712711,55.712711
48,2015,0,,,54.78656,0,0,-1.4032941,.038860414,1.2,54.78656,54.78656
48,2016,0,,,55.311562,0,0,-1.4032941,.038860414,1.28,55.311562,55.311562
48,2017,0,,,55.200977,0,0,-1.4032941,.038860414,1.36,55.200977,55.200977
48,2018,0,,,56.42728,0,0,-1.4032941,.038860414,1.4400001,56.42728,56.42728
48,2019,0,,,55.411186,0,0,-1.4032941,.038860414,1.52,55.411186,55.411186
49,2000,0,,,53.825039,0,0,-.85808408,.011486948,0,53.825039,53.825039
49,2001,0,,,54.11055,0,0,-.85808408,.011486948,.079999998,54.11055,54.11055
49,2002,0,,,54.519417,0,0,-.85808408,.011486948,.16,54.519417,54.519417
49,2003,0,,,54.784874,0,0,-.85808408,.011486948,.23999999,54.784874,54.784874
49,2004,0,,,54.650879,0,0,-.85808408,.011486948,.31999999,54.650879,54.650879
49,2005,0,,,55.894348,0,0,-.85808408,.011486948,.40000001,55.894348,55.894348
49,2006,0,,,54.977512,0,0,-.85808408,.011486948,.47999999,54.977512,54.977512
49,2007,0,,,54.59618,0,0,-.85808408,.011486948,.56,54.59618,54.59618
49,2008,0,,,54.94339,0,0,-.85808408,.011486948,.63999999,54.94339,54.94339
49,2009,0,,,54.89056,0,0,-.85808408,.011486948,.72000003,54.89056,54.89056
49,2010,0,,,55.970928,0,0,-.85808408,.011486948,.80000001,55.970928,55.970928
49,2011,0,,,54.606255,0,0,-.85808408,.011486948,.88,54.606255,54.606255
49,2012,0,,,54.389008,0,0,-.85808408,.011486948,.95999998,54.389008,54.389008
49,2013,0,,,55.542545,0,0,-.85808408,.011486948,1.04,55.542545,55.542545
49,2014,0,,,54.88633,0,0,-.85808408,.011486948,1.12,54.88633,54.88633
49,2015,0,,,55.590874,0,0,-.85808408,.011486948,1.2,55.590874,55.590874
49,2016,0,,,55.403511,0,0,-.85808408,.011486948,1.28,55.403511,55.403511
49,2017,0,,,55.3419,0,0,-.85808408,.011486948,1.36,55.3419,55.3419
49,2018,0,,,56.712955,0,0,-.85808408,.011486948,1.4400001,56.712955,56.712955
49,2019,0,,,55.801746,0,0,-.85808408,.011486948,1.52,55.801746,55.801746
50,2000,0,,,55.486263,0,0,.35599369,.030656831,0,55.486263,55.486263
50,2001,0,,,56.211433,0,0,.35599369,.030656831,.079999998,56.211433,56.211433
50,2002,0,,,55.861279,0,0,.35599369,.030656831,.16,55.861279,55.861279
50,2003,0,,,55.529007,0,0,.35599369,.030656831,.23999999,55.529007,55.529007
50,2004,0,,,56.561245,0,0,.35599369,.030656831,.31999999,56.561245,56.561245
50,2005,0,,,55.275955,0,0,.35599369,.030656831,.40000001,55.275955,55.275955
50,2006,0,,,56.602257,0,0,.35599369,.030656831,.47999999,56.602257,56.602257
50,2007,0,,,56.819237,0,0,.35599369,.030656831,.56,56.819237,56.819237
50,2008,0,,,55.933113,0,0,.35599369,.030656831,.63999999,55.933113,55.933113
50,2009,0,,,56.642395,0,0,.35599369,.030656831,.72000003,56.642395,56.642395
50,2010,0,,,56.823666,0,0,.35599369,.030656831,.80000001,56.823666,56.823666
50,2011,0,,,57.022064,0,0,.35599369,.030656831,.88,57.022064,57.022064
50,2012,0,,,57.467609,0,0,.35599369,.030656831,.95999998,57.467609,57.467609
50,2013,0,,,56.530514,0,0,.35599369,.030656831,1.04,56.530514,56.530514
50,2014,0,,,56.988533,0,0,.35599369,.030656831,1.12,56.988533,56.988533
50,2015,0,,,56.960468,0,0,.35599369,.030656831,1.2,56.960468,56.960468
50,2016,0,,,57.10936,0,0,.35599369,.030656831,1.28,57.10936,57.10936
50,2017,0,,,55.788216,0,0,.35599369,.030656831,1.36,55.788216,55.788216
50,2018,0,,,57.436897,0,0,.35599369,.030656831,1.4400001,57.436897,57.436897
50,2019,0,,,57.097652,0,0,.35599369,.030656831,1.52,57.097652,57.097652
