state,year,treated,adopt_year,event_time,teen_employment_rate,true_effect,post_adoption,state_fe,state_slope,common_trend,y0,teen_employment_rate_s1,keep_after_merge,draw
41,2017,0,,,57.452156,0,0,1.5861044,.010764723,1.36,57.452156,57.452156,1,.92111313
41,2018,0,,,58.014927,0,0,1.5861044,.010764723,1.4400001,58.014927,58.014927,1,.66467178
41,2019,0,,,58.274956,0,0,1.5861044,.010764723,1.52,58.274956,58.274956,1,.64736778
42,2000,0,,,50.46225,0,0,-3.5761983,-.0096070822,0,50.46225,50.46225,1,.68680292
42,2001,0,,,52.100643,0,0,-3.5761983,-.0096070822,.079999998,52.100643,52.100643,1,.10903119
42,2002,0,,,52.181473,0,0,-3.5761983,-.0096070822,.16,52.181473,52.181473,1,.57182252
42,2003,0,,,52.116573,0,0,-3.5761983,-.0096070822,.23999999,52.116573,52.116573,1,.93374026
42,2004,0,,,51.172276,0,0,-3.5761983,-.0096070822,.31999999,51.172276,51.172276,1,.84928864
42,2005,0,,,51.994293,0,0,-3.5761983,-.0096070822,.40000001,51.994293,51.994293,1,.52280498
42,2006,0,,,50.986893,0,0,-3.5761983,-.0096070822,.47999999,50.986893,50.986893,1,.95186764
42,2007,0,,,51.84211,0,0,-3.5761983,-.0096070822,.56,51.84211,51.84211,1,.57884002
42,2008,0,,,51.361546,0,0,-3.5761983,-.0096070822,.63999999,51.361546,51.361546,1,.62568295
42,2009,0,,,51.997101,0,0,-3.5761983,-.0096070822,.72000003,51.997101,51.997101,1,.1352472
42,2010,0,,,51.563839,0,0,-3.5761983,-.0096070822,.80000001,51.563839,51.563839,1,.97367412
42,2011,0,,,52.511497,0,0,-3.5761983,-.0096070822,.88,52.511497,52.511497,1,.84439892
42,2012,0,,,51.379128,0,0,-3.5761983,-.0096070822,.95999998,51.379128,51.379128,1,.58273
42,2013,0,,,52.852211,0,0,-3.5761983,-.0096070822,1.04,52.852211,52.852211,1,.60223699
42,2014,0,,,52.840252,0,0,-3.5761983,-.0096070822,1.12,52.840252,52.840252,1,.25804234
42,2015,0,,,52.315113,0,0,-3.5761983,-.0096070822,1.2,52.315113,52.315113,1,.43987712
42,2016,0,,,53.320332,0,0,-3.5761983,-.0096070822,1.28,53.320332,53.320332,1,.3788442
42,2017,0,,,52.141651,0,0,-3.5761983,-.0096070822,1.36,52.141651,52.141651,1,.30507073
42,2018,0,,,52.755135,0,0,-3.5761983,-.0096070822,1.4400001,52.755135,52.755135,1,.17048515
42,2019,0,,,52.707474,0,0,-3.5761983,-.0096070822,1.52,52.707474,52.707474,1,.7758252
43,2000,0,,,54.685707,0,0,-.53302652,.0048035323,0,54.685707,54.685707,1,.39113346
43,2001,0,,,54.550045,0,0,-.53302652,.0048035323,.079999998,54.550045,54.550045,1,.93321621
43,2002,0,,,54.879551,0,0,-.53302652,.0048035323,.16,54.879551,54.879551,1,.99438381
43,2003,0,,,55.789967,0,0,-.53302652,.0048035323,.23999999,55.789967,55.789967,1,.49975234
43,2004,0,,,55.65826,0,0,-.53302652,.0048035323,.31999999,55.65826,55.65826,1,.52876675
43,2005,0,,,54.738293,0,0,-.53302652,.0048035323,.40000001,54.738293,54.738293,1,.056030989
43,2006,0,,,53.902115,0,0,-.53302652,.0048035323,.47999999,53.902115,53.902115,1,.89019078
43,2007,0,,,55.39061,0,0,-.53302652,.0048035323,.56,55.39061,55.39061,1,.93549913
43,2008,0,,,55.890465,0,0,-.53302652,.0048035323,.63999999,55.890465,55.890465,1,.96909642
43,2009,0,,,55.431435,0,0,-.53302652,.0048035323,.72000003,55.431435,55.431435,1,.33765844
43,2010,0,,,55.503357,0,0,-.53302652,.0048035323,.80000001,55.503357,55.503357,1,.74017882
43,2011,0,,,54.893559,0,0,-.53302652,.0048035323,.88,54.893559,54.893559,1,.38365281
43,2012,0,,,55.563694,0,0,-.53302652,.0048035323,.95999998,55.563694,55.563694,1,.52177107
43,2013,0,,,56.107304,0,0,-.53302652,.0048035323,1.04,56.107304,56.107304,1,.83175898
43,2014,0,,,55.369465,0,0,-.53302652,.0048035323,1.12,55.369465,55.369465,1,.7945956
43,2015,0,,,55.490051,0,0,-.53302652,.0048035323,1.2,55.490051,55.490051,1,.43246439
43,2016,0,,,55.921257,0,0,-.53302652,.0048035323,1.28,55.921257,55.921257,1,.46891856
43,2017,0,,,55.741699,0,0,-.53302652,.0048035323,1.36,55.741699,55.741699,1,.57221836
43,2018,0,,,57.141312,0,0,-.53302652,.0048035323,1.4400001,57.141312,57.141312,1,.40875176
43,2019,0,,,54.8288,0,0,-.53302652,.0048035323,1.52,54.8288,54.8288,1,.64935696
44,2000,0,,,52.666012,0,0,-2.466064,.0073676175,0,52.666012,52.666012,1,.21217974
44,2001,0,,,52.870636,0,0,-2.466064,.0073676175,.079999998,52.870636,52.870636,1,.69607848
44,2002,0,,,51.995441,0,0,-2.466064,.0073676175,.16,51.995441,51.995441,1,.51791495
44,2003,0,,,52.911095,0,0,-2.466064,.0073676175,.23999999,52.911095,52.911095,1,.85385698
44,2004,0,,,54.087872,0,0,-2.466064,.0073676175,.31999999,54.087872,54.087872,1,.59137452
44,2005,0,,,53.078255,0,0,-2.466064,.0073676175,.40000001,53.078255,53.078255,1,.076740883
44,2006,0,,,52.301399,0,0,-2.466064,.0073676175,.47999999,52.301399,52.301399,1,.85046285
44,2007,0,,,52.569283,0,0,-2.466064,.0073676175,.56,52.569283,52.569283,1,.45369807
44,2008,0,,,51.886494,0,0,-2.466064,.0073676175,.63999999,51.886494,51.886494,1,.070702597
44,2009,0,,,54.22847,0,0,-2.466064,.0073676175,.72000003,54.22847,54.22847,1,.25315422
44,2010,0,,,52.559738,0,0,-2.466064,.0073676175,.80000001,52.559738,52.559738,1,.30550653
44,2011,0,,,54.10099,0,0,-2.466064,.0073676175,.88,54.10099,54.10099,1,.92531532
44,2012,0,,,53.667881,0,0,-2.466064,.0073676175,.95999998,53.667881,53.667881,1,.91014189
44,2013,0,,,53.903515,0,0,-2.466064,.0073676175,1.04,53.903515,53.903515,1,.72876757
44,2014,0,,,54.559933,0,0,-2.466064,.0073676175,1.12,54.559933,54.559933,1,.022780694
44,2015,0,,,53.665966,0,0,-2.466064,.0073676175,1.2,53.665966,53.665966,1,.20557232
44,2016,0,,,53.056713,0,0,-2.466064,.0073676175,1.28,53.056713,53.056713,1,.83535218
44,2017,0,,,53.283176,0,0,-2.466064,.0073676175,1.36,53.283176,53.283176,1,.16105913
44,2018,0,,,53.989799,0,0,-2.466064,.0073676175,1.4400001,53.989799,53.989799,1,.97279173
44,2019,0,,,54.870853,0,0,-2.466064,.0073676175,1.52,54.870853,54.870853,1,.96457046
45,2000,0,,,54.086941,0,0,-1.5704238,.011763592,0,54.086941,54.086941,1,.16170667
45,2001,0,,,53.145477,0,0,-1.5704238,.011763592,.079999998,53.145477,53.145477,1,.88559413
45,2002,0,,,53.847202,0,0,-1.5704238,.011763592,.16,53.847202,53.847202,1,.65484047
45,2003,0,,,53.695328,0,0,-1.5704238,.011763592,.23999999,53.695328,53.695328,1,.000036865349
45,2004,0,,,53.057571,0,0,-1.5704238,.011763592,.31999999,53.057571,53.057571,1,.55410218
45,2005,0,,,54.347633,0,0,-1.5704238,.011763592,.40000001,54.347633,54.347633,1,.79455119
45,2006,0,,,53.777393,0,0,-1.5704238,.011763592,.47999999,53.777393,53.777393,1,.5404374
45,2007,0,,,54.222786,0,0,-1.5704238,.011763592,.56,54.222786,54.222786,1,.68981338
45,2008,0,,,54.623833,0,0,-1.5704238,.011763592,.63999999,54.623833,54.623833,1,.81878185
45,2009,0,,,54.473419,0,0,-1.5704238,.011763592,.72000003,54.473419,54.473419,1,.85000885
45,2010,0,,,53.914104,0,0,-1.5704238,.011763592,.80000001,53.914104,53.914104,1,.0011230264
45,2011,0,,,55.469624,0,0,-1.5704238,.011763592,.88,55.469624,55.469624,1,.22022015
45,2012,0,,,54.274155,0,0,-1.5704238,.011763592,.95999998,54.274155,54.274155,1,.78356838
45,2013,0,,,54.444595,0,0,-1.5704238,.011763592,1.04,54.444595,54.444595,1,.83277941
45,2014,0,,,53.985386,0,0,-1.5704238,.011763592,1.12,53.985386,53.985386,1,.77461529
45,2015,0,,,55.534943,0,0,-1.5704238,.011763592,1.2,55.534943,55.534943,1,.89714676
45,2016,0,,,55.560764,0,0,-1.5704238,.011763592,1.28,55.560764,55.560764,1,.25885826
45,2017,0,,,54.927616,0,0,-1.5704238,.011763592,1.36,54.927616,54.927616,1,.73448753
45,2018,0,,,55.40398,0,0,-1.5704238,.011763592,1.4400001,55.40398,55.40398,1,.086416908
45,2019,0,,,55.371231,0,0,-1.5704238,.011763592,1.52,55.371231,55.371231,1,.89649725
46,2000,0,,,53.721519,0,0,-2.0113819,.011973211,0,53.721519,53.721519,1,.27180561
46,2001,0,,,53.698139,0,0,-2.0113819,.011973211,.079999998,53.698139,53.698139,1,.39219537
46,2002,0,,,53.167381,0,0,-2.0113819,.011973211,.16,53.167381,53.167381,1,.0029060568
46,2003,0,,,53.709679,0,0,-2.0113819,.011973211,.23999999,53.709679,53.709679,1,.71803808
46,2004,0,,,54.011127,0,0,-2.0113819,.011973211,.31999999,54.011127,54.011127,1,.37211394
46,2005,0,,,53.726967,0,0,-2.0113819,.011973211,.40000001,53.726967,53.726967,1,.98417974
46,2006,0,,,53.379749,0,0,-2.0113819,.011973211,.47999999,53.379749,53.379749,1,.33090648
46,2007,0,,,54.172001,0,0,-2.0113819,.011973211,.56,54.172001,54.172001,1,.51828629
46,2008,0,,,54.578091,0,0,-2.0113819,.011973211,.63999999,54.578091,54.578091,1,.7743451
46,2009,0,,,53.743847,0,0,-2.0113819,.011973211,.72000003,53.743847,53.743847,1,.18166086
46,2010,0,,,55.396412,0,0,-2.0113819,.011973211,.80000001,55.396412,55.396412,1,.88337141
46,2011,0,,,53.208385,0,0,-2.0113819,.011973211,.88,53.208385,53.208385,1,.10136148
46,2012,0,,,54.992638,0,0,-2.0113819,.011973211,.95999998,54.992638,54.992638,1,.67803979
46,2013,0,,,54.037312,0,0,-2.0113819,.011973211,1.04,54.037312,54.037312,1,.11130572
46,2014,0,,,52.646732,0,0,-2.0113819,.011973211,1.12,52.646732,52.646732,1,.84650254
46,2015,0,,,55.082897,0,0,-2.0113819,.011973211,1.2,55.082897,55.082897,1,.7815811
46,2016,0,,,54.372673,0,0,-2.0113819,.011973211,1.28,54.372673,54.372673,1,.4176344
46,2017,0,,,53.749157,0,0,-2.0113819,.011973211,1.36,53.749157,53.749157,1,.44753644
46,2018,0,,,54.908165,0,0,-2.0113819,.011973211,1.4400001,54.908165,54.908165,1,.42602527
46,2019,0,,,55.1022,0,0,-2.0113819,.011973211,1.52,55.1022,55.1022,1,.2128077
47,2000,0,,,55.602787,0,0,.57588124,.00062370108,0,55.602787,55.602787,1,.1482902
47,2001,0,,,54.613235,0,0,.57588124,.00062370108,.079999998,54.613235,54.613235,1,.46138421
47,2002,0,,,56.834743,0,0,.57588124,.00062370108,.16,56.834743,56.834743,1,.71889943
47,2003,0,,,56.338051,0,0,.57588124,.00062370108,.23999999,56.338051,56.338051,1,.38556027
47,2004,0,,,55.784786,0,0,.57588124,.00062370108,.31999999,55.784786,55.784786,1,.031667493
47,2005,0,,,55.802494,0,0,.57588124,.00062370108,.40000001,55.802494,55.802494,1,.56970042
47,2006,0,,,56.123817,0,0,.57588124,.00062370108,.47999999,56.123817,56.123817,1,.74255627
47,2007,0,,,55.605602,0,0,.57588124,.00062370108,.56,55.605602,55.605602,1,.089323312
47,2008,0,,,55.793358,0,0,.57588124,.00062370108,.63999999,55.793358,55.793358,1,.57937306
47,2009,0,,,55.537483,0,0,.57588124,.00062370108,.72000003,55.537483,55.537483,1,.057483688
47,2010,0,,,56.524696,0,0,.57588124,.00062370108,.80000001,56.524696,56.524696,1,.51824045
47,2011,0,,,56.44075,0,0,.57588124,.00062370108,.88,56.44075,56.44075,1,.87243664
47,2012,0,,,56.299923,0,0,.57588124,.00062370108,.95999998,56.299923,56.299923,1,.58050132
47,2013,0,,,57.174118,0,0,.57588124,.00062370108,1.04,57.174118,57.174118,1,.30546582
47,2014,0,,,56.467384,0,0,.57588124,.00062370108,1.12,56.467384,56.467384,1,.93486506
47,2015,0,,,57.963562,0,0,.57588124,.00062370108,1.2,57.963562,57.963562,1,.069177188
47,2016,0,,,56.872734,0,0,.57588124,.00062370108,1.28,56.872734,56.872734,1,.88795668
47,2017,0,,,55.476704,0,0,.57588124,.00062370108,1.36,55.476704,55.476704,1,.42309716
47,2018,0,,,57.208584,0,0,.57588124,.00062370108,1.4400001,57.208584,57.208584,1,.69620115
47,2019,0,,,56.944523,0,0,.57588124,.00062370108,1.52,56.944523,56.944523,1,.04110894
48,2000,0,,,52.57616,0,0,-1.4032941,.038860414,0,52.57616,52.57616,1,.54519236
48,2001,0,,,53.007267,0,0,-1.4032941,.038860414,.079999998,53.007267,53.007267,1,.13550448
48,2002,0,,,52.985168,0,0,-1.4032941,.038860414,.16,52.985168,52.985168,1,.87246537
48,2003,0,,,53.803165,0,0,-1.4032941,.038860414,.23999999,53.803165,53.803165,1,.2717759
48,2004,0,,,53.418663,0,0,-1.4032941,.038860414,.31999999,53.418663,53.418663,1,.69113785
48,2005,0,,,53.708279,0,0,-1.4032941,.038860414,.40000001,53.708279,53.708279,1,.31242442
48,2006,0,,,54.339699,0,0,-1.4032941,.038860414,.47999999,54.339699,54.339699,1,.87094826
48,2007,0,,,54.575245,0,0,-1.4032941,.038860414,.56,54.575245,54.575245,1,.54254156
48,2008,0,,,54.362053,0,0,-1.4032941,.038860414,.63999999,54.362053,54.362053,1,.095903076
48,2009,0,,,54.766106,0,0,-1.4032941,.038860414,.72000003,54.766106,54.766106,1,.082950257
48,2010,0,,,55.579414,0,0,-1.4032941,.038860414,.80000001,55.579414,55.579414,1,.96723795
48,2011,0,,,54.841908,0,0,-1.4032941,.038860414,.88,54.841908,54.841908,1,.86282057
48,2012,0,,,55.288887,0,0,-1.4032941,.038860414,.95999998,55.288887,55.288887,1,.009041544
48,2013,0,,,56.007378,0,0,-1.4032941,.038860414,1.04,56.007378,56.007378,1,.35460976
48,2014,0,,,55.712711,0,0,-1.4032941,.038860414,1.12,55.712711,55.712711,1,.22353242
48,2015,0,,,54.78656,0,0,-1.4032941,.038860414,1.2,54.78656,54.78656,1,.87588114
48,2016,0,,,55.311562,0,0,-1.4032941,.038860414,1.28,55.311562,55.311562,1,.036834888
48,2017,0,,,55.200977,0,0,-1.4032941,.038860414,1.36,55.200977,55.200977,1,.014371745
48,2018,0,,,56.42728,0,0,-1.4032941,.038860414,1.4400001,56.42728,56.42728,1,.53417242
48,2019,0,,,55.411186,0,0,-1.4032941,.038860414,1.52,55.411186,55.411186,1,.15376954
49,2000,0,,,53.825039,0,0,-.85808408,.011486948,0,53.825039,53.825039,1,.77278972
49,2001,0,,,54.11055,0,0,-.85808408,.011486948,.079999998,54.11055,54.11055,1,.20921052
49,2002,0,,,54.519417,0,0,-.85808408,.011486948,.16,54.519417,54.519417,1,.42226139
49,2003,0,,,54.784874,0,0,-.85808408,.011486948,.23999999,54.784874,54.784874,1,.96071661
49,2004,0,,,54.650879,0,0,-.85808408,.011486948,.31999999,54.650879,54.650879,1,.83014858
49,2005,0,,,55.894348,0,0,-.85808408,.011486948,.40000001,55.894348,55.894348,1,.93436486
49,2006,0,,,54.977512,0,0,-.85808408,.011486948,.47999999,54.977512,54.977512,1,.63340414
49,2007,0,,,54.59618,0,0,-.85808408,.011486948,.56,54.59618,54.59618,1,.93731338
49,2008,0,,,54.94339,0,0,-.85808408,.011486948,.63999999,54.94339,54.94339,1,.10760833
49,2009,0,,,54.89056,0,0,-.85808408,.011486948,.72000003,54.89056,54.89056,1,.61119545
49,2010,0,,,55.970928,0,0,-.85808408,.011486948,.80000001,55.970928,55.970928,1,.089863732
49,2011,0,,,54.606255,0,0,-.85808408,.011486948,.88,54.606255,54.606255,1,.39496398
49,2012,0,,,54.389008,0,0,-.85808408,.011486948,.95999998,54.389008,54.389008,1,.9414233
49,2013,0,,,55.542545,0,0,-.85808408,.011486948,1.04,55.542545,55.542545,1,.9396435
49,2014,0,,,54.88633,0,0,-.85808408,.011486948,1.12,54.88633,54.88633,1,.051206112
49,2015,0,,,55.590874,0,0,-.85808408,.011486948,1.2,55.590874,55.590874,1,.50787532
49,2016,0,,,55.403511,0,0,-.85808408,.011486948,1.28,55.403511,55.403511,1,.024099987
49,2017,0,,,55.3419,0,0,-.85808408,.011486948,1.36,55.3419,55.3419,1,.54237801
49,2018,0,,,56.712955,0,0,-.85808408,.011486948,1.4400001,56.712955,56.712955,1,.20376503
49,2019,0,,,55.801746,0,0,-.85808408,.011486948,1.52,55.801746,55.801746,1,.12702213
50,2000,0,,,55.486263,0,0,.35599369,.030656831,0,55.486263,55.486263,1,.35167366
50,2001,0,,,56.211433,0,0,.35599369,.030656831,.079999998,56.211433,56.211433,1,.046647884
50,2002,0,,,55.861279,0,0,.35599369,.030656831,.16,55.861279,55.861279,1,.19712891
50,2003,0,,,55.529007,0,0,.35599369,.030656831,.23999999,55.529007,55.529007,1,.26292261
50,2004,0,,,56.561245,0,0,.35599369,.030656831,.31999999,56.561245,56.561245,1,.21856076
50,2005,0,,,55.275955,0,0,.35599369,.030656831,.40000001,55.275955,55.275955,1,.4407841
50,2006,0,,,56.602257,0,0,.35599369,.030656831,.47999999,56.602257,56.602257,1,.2817995
50,2007,0,,,56.819237,0,0,.35599369,.030656831,.56,56.819237,56.819237,1,.95233518
50,2008,0,,,55.933113,0,0,.35599369,.030656831,.63999999,55.933113,55.933113,1,.16405773
50,2009,0,,,56.642395,0,0,.35599369,.030656831,.72000003,56.642395,56.642395,1,.43030453
50,2010,0,,,56.823666,0,0,.35599369,.030656831,.80000001,56.823666,56.823666,1,.076491699
50,2011,0,,,57.022064,0,0,.35599369,.030656831,.88,57.022064,57.022064,1,.94389307
50,2012,0,,,57.467609,0,0,.35599369,.030656831,.95999998,57.467609,57.467609,1,.53251249
50,2013,0,,,56.530514,0,0,.35599369,.030656831,1.04,56.530514,56.530514,1,.81537801
50,2014,0,,,56.988533,0,0,.35599369,.030656831,1.12,56.988533,56.988533,1,.51380104
50,2015,0,,,56.960468,0,0,.35599369,.030656831,1.2,56.960468,56.960468,1,.4580552
50,2016,0,,,57.10936,0,0,.35599369,.030656831,1.28,57.10936,57.10936,1,.71386677
50,2017,0,,,55.788216,0,0,.35599369,.030656831,1.36,55.788216,55.788216,1,.9556154
50,2018,0,,,57.436897,0,0,.35599369,.030656831,1.4400001,57.436897,57.436897,1,.67639536
50,2019,0,,,57.097652,0,0,.35599369,.030656831,1.52,57.097652,57.097652,1,.53647357
